rgb,depth
ColorImage/rres_shot1.0050.jpeg,DepthMap/rres_shot1.0050.npy
ColorImage/rres_shot1.0051.jpeg,DepthMap/rres_shot1.0051.npy
ColorImage/rres_shot1.0052.jpeg,DepthMap/rres_shot1.0052.npy
ColorImage/rres_shot1.0053.jpeg,DepthMap/rres_shot1.0053.npy
ColorImage/rres_shot1.0054.jpeg,DepthMap/rres_shot1.0054.npy
ColorImage/rres_shot1.0055.jpeg,DepthMap/rres_shot1.0055.npy
ColorImage/rres_shot1.0056.jpeg,DepthMap/rres_shot1.0056.npy
ColorImage/rres_shot1.0057.jpeg,DepthMap/rres_shot1.0057.npy
ColorImage/rres_shot1.0058.jpeg,DepthMap/rres_shot1.0058.npy
ColorImage/rres_shot1.0059.jpeg,DepthMap/rres_shot1.0059.npy
ColorImage/rres_shot1.0060.jpeg,DepthMap/rres_shot1.0060.npy
ColorImage/rres_shot1.0061.jpeg,DepthMap/rres_shot1.0061.npy
ColorImage/rres_shot1.0062.jpeg,DepthMap/rres_shot1.0062.npy
ColorImage/rres_shot1.0063.jpeg,DepthMap/rres_shot1.0063.npy
ColorImage/rres_shot1.0064.jpeg,DepthMap/rres_shot1.0064.npy
ColorImage/rres_shot1.0065.jpeg,DepthMap/rres_shot1.0065.npy
ColorImage/rres_shot1.0066.jpeg,DepthMap/rres_shot1.0066.npy
ColorImage/rres_shot1.0067.jpeg,DepthMap/rres_shot1.0067.npy
ColorImage/rres_shot1.0068.jpeg,DepthMap/rres_shot1.0068.npy
ColorImage/rres_shot1.0069.jpeg,DepthMap/rres_shot1.0069.npy
ColorImage/rres_shot1.0070.jpeg,DepthMap/rres_shot1.0070.npy
ColorImage/rres_shot1.0071.jpeg,DepthMap/rres_shot1.0071.npy
ColorImage/rres_shot1.0072.jpeg,DepthMap/rres_shot1.0072.npy
ColorImage/rres_shot1.0073.jpeg,DepthMap/rres_shot1.0073.npy
ColorImage/rres_shot1.0074.jpeg,DepthMap/rres_shot1.0074.npy
ColorImage/rres_shot1.0075.jpeg,DepthMap/rres_shot1.0075.npy
ColorImage/rres_shot1.0076.jpeg,DepthMap/rres_shot1.0076.npy
ColorImage/rres_shot1.0077.jpeg,DepthMap/rres_shot1.0077.npy
ColorImage/rres_shot1.0078.jpeg,DepthMap/rres_shot1.0078.npy
ColorImage/rres_shot1.0079.jpeg,DepthMap/rres_shot1.0079.npy
ColorImage/rres_shot1.0080.jpeg,DepthMap/rres_shot1.0080.npy
ColorImage/rres_shot1.0081.jpeg,DepthMap/rres_shot1.0081.npy
ColorImage/rres_shot1.0082.jpeg,DepthMap/rres_shot1.0082.npy
ColorImage/rres_shot1.0083.jpeg,DepthMap/rres_shot1.0083.npy
ColorImage/rres_shot1.0084.jpeg,DepthMap/rres_shot1.0084.npy
ColorImage/rres_shot1.0085.jpeg,DepthMap/rres_shot1.0085.npy
ColorImage/rres_shot1.0086.jpeg,DepthMap/rres_shot1.0086.npy
ColorImage/rres_shot1.0087.jpeg,DepthMap/rres_shot1.0087.npy
ColorImage/rres_shot1.0088.jpeg,DepthMap/rres_shot1.0088.npy
ColorImage/rres_shot1.0089.jpeg,DepthMap/rres_shot1.0089.npy
ColorImage/rres_shot1.0090.jpeg,DepthMap/rres_shot1.0090.npy
ColorImage/rres_shot1.0091.jpeg,DepthMap/rres_shot1.0091.npy
ColorImage/rres_shot1.0092.jpeg,DepthMap/rres_shot1.0092.npy
ColorImage/rres_shot1.0093.jpeg,DepthMap/rres_shot1.0093.npy
ColorImage/rres_shot1.0094.jpeg,DepthMap/rres_shot1.0094.npy
ColorImage/rres_shot1.0095.jpeg,DepthMap/rres_shot1.0095.npy
ColorImage/rres_shot1.0096.jpeg,DepthMap/rres_shot1.0096.npy
ColorImage/rres_shot1.0097.jpeg,DepthMap/rres_shot1.0097.npy
ColorImage/rres_shot1.0098.jpeg,DepthMap/rres_shot1.0098.npy
ColorImage/rres_shot1.0099.jpeg,DepthMap/rres_shot1.0099.npy
ColorImage/rres_shot1.0100.jpeg,DepthMap/rres_shot1.0100.npy
ColorImage/rres_shot1.0101.jpeg,DepthMap/rres_shot1.0101.npy
ColorImage/rres_shot1.0102.jpeg,DepthMap/rres_shot1.0102.npy
ColorImage/rres_shot1.0103.jpeg,DepthMap/rres_shot1.0103.npy
ColorImage/rres_shot1.0104.jpeg,DepthMap/rres_shot1.0104.npy
ColorImage/rres_shot1.0105.jpeg,DepthMap/rres_shot1.0105.npy
ColorImage/rres_shot1.0106.jpeg,DepthMap/rres_shot1.0106.npy
ColorImage/rres_shot1.0107.jpeg,DepthMap/rres_shot1.0107.npy
ColorImage/rres_shot1.0108.jpeg,DepthMap/rres_shot1.0108.npy
ColorImage/rres_shot1.0109.jpeg,DepthMap/rres_shot1.0109.npy
ColorImage/rres_shot1.0110.jpeg,DepthMap/rres_shot1.0110.npy
ColorImage/rres_shot1.0111.jpeg,DepthMap/rres_shot1.0111.npy
ColorImage/rres_shot1.0112.jpeg,DepthMap/rres_shot1.0112.npy
ColorImage/rres_shot1.0113.jpeg,DepthMap/rres_shot1.0113.npy
ColorImage/rres_shot1.0114.jpeg,DepthMap/rres_shot1.0114.npy
ColorImage/rres_shot1.0115.jpeg,DepthMap/rres_shot1.0115.npy
ColorImage/rres_shot1.0116.jpeg,DepthMap/rres_shot1.0116.npy
ColorImage/rres_shot1.0117.jpeg,DepthMap/rres_shot1.0117.npy
ColorImage/rres_shot1.0118.jpeg,DepthMap/rres_shot1.0118.npy
ColorImage/rres_shot1.0119.jpeg,DepthMap/rres_shot1.0119.npy
ColorImage/rres_shot1.0120.jpeg,DepthMap/rres_shot1.0120.npy
ColorImage/rres_shot1.0121.jpeg,DepthMap/rres_shot1.0121.npy
ColorImage/rres_shot1.0122.jpeg,DepthMap/rres_shot1.0122.npy
ColorImage/rres_shot1.0123.jpeg,DepthMap/rres_shot1.0123.npy
ColorImage/rres_shot1.0124.jpeg,DepthMap/rres_shot1.0124.npy
